,open,close,high,low,volume,time,HA_Close,HA_Open,HA_High,HA_Low
42,30394.8,30346.3,30428.0,30187.0,15583.71,2023-07-05 12:00:00,30339.025,30517.80181848758,30517.80181848758,30187.0
43,30346.5,30414.4,30581.0,30322.6,6763.78,2023-07-05 16:00:00,30416.125,30466.963409243792,30581.0,30322.6
44,30414.4,30485.5,30523.3,30375.9,3981.28,2023-07-05 20:00:00,30449.775,30458.369204621897,30523.3,30375.9
45,30485.5,30479.9,30550.8,30317.4,4337.01,2023-07-06 00:00:00,30458.4,30458.38460231095,30550.8,30317.4
46,30479.9,30791.0,30841.3,30426.4,9467.92,2023-07-06 04:00:00,30634.65,30546.517301155476,30841.3,30426.4
47,30790.8,30838.7,31529.4,30691.2,32484.77,2023-07-06 08:00:00,30962.524999999998,30754.521150577737,31529.4,30691.2
48,30838.7,30388.7,30875.0,29869.2,39687.48,2023-07-06 12:00:00,30492.899999999998,30623.710575288867,30875.0,29869.2
49,30388.7,30295.2,30451.3,30147.3,9735.13,2023-07-06 16:00:00,30320.625,30472.167787644434,30472.167787644434,30147.3
50,30295.2,29879.1,30335.9,29837.7,9985.35,2023-07-06 20:00:00,30086.975,30279.571393822218,30335.9,29837.7
51,29879.1,30125.0,30150.0,29694.5,12610.12,2023-07-07 00:00:00,29962.15,30120.86069691111,30150.0,29694.5
52,30125.0,29996.0,30289.5,29926.3,8965.05,2023-07-07 04:00:00,30084.2,30102.530348455555,30289.5,29926.3
53,29996.0,30102.3,30184.0,29957.4,5532.87,2023-07-07 08:00:00,30059.925,30081.227674227775,30184.0,29957.4
54,30102.3,30376.7,30425.8,30032.7,14528.13,2023-07-07 12:00:00,30234.375,30157.801337113888,30425.8,30032.7
55,30376.7,30226.5,30440.0,30101.2,5851.39,2023-07-07 16:00:00,30286.1,30221.950668556943,30440.0,30101.2
56,30226.5,30332.7,30338.0,30196.4,2210.16,2023-07-07 20:00:00,30273.399999999998,30247.675334278472,30338.0,30196.4
57,30332.8,30266.2,30375.0,30244.5,1714.08,2023-07-08 00:00:00,30304.625,30276.150167139236,30375.0,30244.5
58,30266.2,30179.6,30270.9,30135.1,2341.05,2023-07-08 04:00:00,30212.950000000004,30244.550083569622,30270.9,30135.1
59,30179.6,30189.2,30300.0,30150.5,2117.31,2023-07-08 08:00:00,30204.825,30224.687541784813,30300.0,30150.5
60,30189.5,30196.3,30226.9,30140.0,1759.61,2023-07-08 12:00:00,30188.175,30206.431270892404,30226.9,30140.0
61,30196.3,30098.1,30305.9,30028.3,3995.18,2023-07-08 16:00:00,30157.15,30181.790635446203,30305.9,30028.3
62,30098.1,30271.5,30279.3,30046.2,2787.61,2023-07-08 20:00:00,30173.774999999998,30177.7828177231,30279.3,30046.2
63,30271.5,30274.7,30393.5,30234.0,2550.73,2023-07-09 00:00:00,30293.425,30235.60390886155,30393.5,30234.0
64,30274.7,30255.0,30293.1,30225.4,1114.65,2023-07-09 04:00:00,30262.050000000003,30248.826954430777,30293.1,30225.4
65,30255.0,30258.7,30300.0,30231.3,1330.24,2023-07-09 08:00:00,30261.25,30255.03847721539,30300.0,30231.3
66,30258.8,30337.5,30439.3,30170.0,6463.81,2023-07-09 12:00:00,30301.4,30278.219238607693,30439.3,30170.0
67,30337.6,30230.2,30337.6,30193.0,1942.75,2023-07-09 16:00:00,30274.6,30276.409619303846,30337.6,30193.0
68,30230.2,30149.2,30239.8,30050.6,3770.92,2023-07-09 20:00:00,30167.45,30221.929809651923,30239.8,30050.6
69,30149.4,30147.0,30239.2,29938.1,9199.48,2023-07-10 00:00:00,30118.425000000003,30170.17740482596,30239.2,29938.1
70,30147.1,30106.8,30153.6,30039.2,2398.71,2023-07-10 04:00:00,30111.675,30140.92620241298,30153.6,30039.2
71,30106.8,30230.3,30239.6,29991.6,5111.99,2023-07-10 08:00:00,30142.075,30141.50060120649,30239.6,29991.6
72,30230.3,30306.0,30360.4,30137.5,8288.39,2023-07-10 12:00:00,30258.55,30200.025300603244,30360.4,30137.5
73,30305.5,30823.2,30833.4,30235.0,10898.08,2023-07-10 16:00:00,30549.274999999998,30374.65015030162,30833.4,30235.0
74,30823.2,30410.1,31044.2,30185.4,20593.86,2023-07-10 20:00:00,30615.725,30495.18757515081,31044.2,30185.4
75,30410.1,30472.8,30599.7,30360.4,6074.6,2023-07-11 00:00:00,30460.750000000004,30477.968787575406,30599.7,30360.4
76,30473.0,30535.2,30651.0,30433.5,4523.92,2023-07-11 04:00:00,30523.175,30500.571893787703,30651.0,30433.5
77,30535.9,30400.0,30564.7,30333.0,4721.54,2023-07-11 08:00:00,30458.4,30479.485946893852,30564.7,30333.0
78,30400.0,30591.8,30803.1,30288.7,12447.34,2023-07-11 12:00:00,30520.9,30500.192973446927,30803.1,30288.7
79,30591.8,30575.0,30688.0,30398.9,6008.41,2023-07-11 16:00:00,30563.425000000003,30531.808986723467,30688.0,30398.9
80,30575.0,30615.0,30644.9,30500.9,2333.12,2023-07-11 20:00:00,30583.95,30557.879493361732,30644.9,30500.9
81,30615.0,30590.3,30665.2,30496.9,3348.3,2023-07-12 00:00:00,30591.850000000002,30574.86474668087,30665.2,30496.9
82,30590.3,30736.5,30845.0,30566.1,5769.05,2023-07-12 04:00:00,30684.475,30629.669873340434,30845.0,30566.1
83,30736.5,30771.0,30796.6,30651.8,3199.3,2023-07-12 08:00:00,30738.975,30684.322436670216,30796.6,30651.8
84,30771.0,30515.3,30973.3,30460.1,25726.38,2023-07-12 12:00:00,30679.925,30682.123718335108,30973.3,30460.1
85,30515.3,30275.8,30530.2,30200.0,10609.16,2023-07-12 16:00:00,30380.325,30531.224359167554,30531.224359167554,30200.0
86,30275.8,30372.9,30412.9,30230.0,2327.32,2023-07-12 20:00:00,30322.9,30427.06217958378,30427.06217958378,30230.0
87,30372.9,30290.9,30429.0,30268.1,2800.69,2023-07-13 00:00:00,30340.225,30383.64358979189,30429.0,30268.1
88,30290.9,30353.5,30418.3,30245.3,3767.26,2023-07-13 04:00:00,30327.0,30355.321794895943,30418.3,30245.3
89,30353.5,30533.1,30635.9,30336.0,6168.02,2023-07-13 08:00:00,30464.625,30409.97339744797,30635.9,30336.0
90,30533.1,30912.0,31192.7,30452.1,22472.26,2023-07-13 12:00:00,30772.475,30591.224198723983,31192.7,30452.1
91,30912.0,31610.5,31840.2,30719.5,40923.86,2023-07-13 16:00:00,31270.55,30930.887099361993,31840.2,30719.5
92,31610.5,31444.0,31693.3,31028.4,13310.07,2023-07-13 20:00:00,31444.050000000003,31187.468549680998,31693.3,31028.4
93,31444.0,31450.7,31639.0,31325.8,7520.35,2023-07-14 00:00:00,31464.875,31326.1717748405,31639.0,31325.8
94,31450.6,31097.2,31463.9,31075.0,4544.28,2023-07-14 04:00:00,31271.675,31298.923387420247,31463.9,31075.0
